id,title,categories,abstract
0704.0062,On-line Viterbi Algorithm and Its Relationship to Random Walks,cs.DS,"  In this paper, we introduce the on-line Viterbi algorithm for decoding hidden
Markov models (HMMs) in much smaller than linear space. Our analysis on
two-state HMMs suggests that the expected maximum memory used to decode
sequence of length $n$ with $m$-state HMM can be as low as $\Theta(m\log n)$,
without a significant slow-down compared to the classical Viterbi algorithm.
Classical Viterbi algorithm requires $O(mn)$ space, which is impractical for
analysis of long DNA sequences (such as complete human genome chromosomes) and
for continuous data streams. We also experimentally demonstrate the performance
of the on-line Viterbi algorithm on a simple HMM for gene finding on both
simulated and real DNA sequences.
"
0710.0736,"Colour image segmentation by the vector-valued Allen-Cahn phase-field
  model: a multigrid solution",cs.CV cs.NA,"  We propose a new method for the numerical solution of a PDE-driven model for
colour image segmentation and give numerical examples of the results. The
method combines the vector-valued Allen-Cahn phase field equation with initial
data fitting terms. This method is known to be closely related to the
Mumford-Shah problem and the level set segmentation by Chan and Vese. Our
numerical solution is performed using a multigrid splitting of a finite element
space, thereby producing an efficient and robust method for the segmentation of
large images.
"
0808.2984,"Building an interpretable fuzzy rule base from data using Orthogonal
  Least Squares Application to a depollution problem",cs.LG cs.AI,"  In many fields where human understanding plays a crucial role, such as
bioprocesses, the capacity of extracting knowledge from data is of critical
importance. Within this framework, fuzzy learning methods, if properly used,
can greatly help human experts. Amongst these methods, the aim of orthogonal
transformations, which have been proven to be mathematically robust, is to
build rules from a set of training data and to select the most important ones
by linear regression or rank revealing techniques. The OLS algorithm is a good
representative of those methods. However, it was originally designed so that it
only cared about numerical performance. Thus, we propose some modifications of
the original method to take interpretability into account. After recalling the
original algorithm, this paper presents the changes made to the original
method, then discusses some results obtained from benchmark problems. Finally,
the algorithm is applied to a real-world fault detection depollution problem.
"
0705.1140,An upper bound for passive scalar diffusion in shear flows,physics.flu-dyn,"  This study is concerned with the diffusion of a passive scalar $\Theta(\r,t)$
advected by general $n$-dimensional shear flows $\u=u(y,z,...,t)\hat{x}$ having
finite mean-square velocity gradients. The unidirectionality of the
incompressible flows conserves the stream-wise scalar gradient,
$\partial_x\Theta$, allowing only the cross-stream components to be amplified
by shearing effects. This amplification is relatively weak because an important
contributing factor, $\partial_x\Theta$, is conserved, effectively rendering a
slow diffusion process. It is found that the decay of the scalar variance
$<\Theta^2>$ satisfies $d<\Theta^2>/dt\ge -C\kappa^{1/3}$, where $C>0$ is a
constant, depending on the fluid velocity gradients and initial distribution of
$\Theta$, and $\kappa$ is the molecular diffusivity. This result generalizes to
axisymmetric flows on the plane and on the sphere having finite mean-square
angular velocity gradients.
"
0710.2848,Consistency of trace norm minimization,cs.LG,"  Regularization by the sum of singular values, also referred to as the trace
norm, is a popular technique for estimating low rank rectangular matrices. In
this paper, we extend some of the consistency results of the Lasso to provide
necessary and sufficient conditions for rank consistency of trace norm
minimization with the square loss. We also provide an adaptive version that is
rank consistent even when the necessary condition for the non adaptive version
is not fulfilled.
"
0704.0725,On the dragging of light by a rotating medium,physics.optics physics.class-ph,"  When light is passing through a rotating medium the optical polarisation is
rotated. Recently it has been reasoned that this rotation applies also to the
transmitted image (Padgett et al. 2006). We examine these two phenomena by
extending an analysis of Player (1976) to general electromagnetic fields. We
find that in this more general case the wave equation inside the rotating
medium has to be amended by a term which is connected to the orbital angular
momentum of the light. We show that optical spin and orbital angular momentum
account respectively for the rotation of the polarisation and the rotation of
the transmitted image.
"
0704.3931,The Complexity of Model Checking Higher-Order Fixpoint Logic,cs.LO,"  Higher-Order Fixpoint Logic (HFL) is a hybrid of the simply typed
\lambda-calculus and the modal \lambda-calculus. This makes it a highly
expressive temporal logic that is capable of expressing various interesting
correctness properties of programs that are not expressible in the modal
\lambda-calculus.
  This paper provides complexity results for its model checking problem. In
particular we consider those fragments of HFL built by using only types of
bounded order k and arity m. We establish k-fold exponential time completeness
for model checking each such fragment. For the upper bound we use fixpoint
elimination to obtain reachability games that are singly-exponential in the
size of the formula and k-fold exponential in the size of the underlying
transition system. These games can be solved in deterministic linear time. As a
simple consequence, we obtain an exponential time upper bound on the expression
complexity of each such fragment.
  The lower bound is established by a reduction from the word problem for
alternating (k-1)-fold exponential space bounded Turing Machines. Since there
are fixed machines of that type whose word problems are already hard with
respect to k-fold exponential time, we obtain, as a corollary, k-fold
exponential time completeness for the data complexity of our fragments of HFL,
provided m exceeds 3. This also yields a hierarchy result in expressive power.
"
0811.0484,Hierarchical structure and the prediction of missing links in networks,stat.ML physics.soc-ph q-bio.MN,"  Networks have in recent years emerged as an invaluable tool for describing
and quantifying complex systems in many branches of science. Recent studies
suggest that networks often exhibit hierarchical organization, where vertices
divide into groups that further subdivide into groups of groups, and so forth
over multiple scales. In many cases these groups are found to correspond to
known functional units, such as ecological niches in food webs, modules in
biochemical networks (protein interaction networks, metabolic networks, or
genetic regulatory networks), or communities in social networks. Here we
present a general technique for inferring hierarchical structure from network
data and demonstrate that the existence of hierarchy can simultaneously explain
and quantitatively reproduce many commonly observed topological properties of
networks, such as right-skewed degree distributions, high clustering
coefficients, and short path lengths. We further show that knowledge of
hierarchical structure can be used to predict missing connections in partially
known networks with high accuracy, and for more general network structures than
competing techniques. Taken together, our results suggest that hierarchy is a
central organizing principle of complex networks, capable of offering insight
into many network phenomena.
"
1710.04055,An Elementary Introduction to Kalman Filtering,eess.SY cs.SY,"  Kalman filtering is a classic state estimation technique used in application
areas such as signal processing and autonomous control of vehicles. It is now
being used to solve problems in computer systems such as controlling the
voltage and frequency of processors.
  Although there are many presentations of Kalman filtering in the literature,
they usually deal with particular systems like autonomous robots or linear
systems with Gaussian noise, which makes it difficult to understand the general
principles behind Kalman filtering. In this paper, we first present the
abstract ideas behind Kalman filtering at a level accessible to anyone with a
basic knowledge of probability theory and calculus, and then show how these
concepts can be applied to the particular problem of state estimation in linear
systems. This separation of concepts from applications should make it easier to
understand Kalman filtering and to apply it to other problems in computer
systems.
"
1704.06574,"ZnO and ZnO$_{1-x}$ based thin film memristors: The effects of oxygen
  deficiency and thickness in resistive switching behavior",physics.app-ph cond-mat.mes-hall,"  In this study, direct-current reactive sputtered ZnO and ZnO1-x based thin
film (30 nm and 300 nm in thickness) memristor devices were produced and the
effects of oxygen vacancies and thickness on the memristive characteristics
were investigated. The oxygen deficiency of the ZnO1-x structure was confirmed
by SIMS analyses. The memristive characteristics of both the ZnO and ZnO1-x
devices were determined by time dependent current-voltage (I-V-t) measurements.
The distinctive pinched hysteresis I-V loops of memristors were observed in all
the fabricated devices. The typical homogeneous interface and filamentary types
of memristive behaviors were compared. In addition, conduction mechanisms,
on/off ratios and the compliance current were analyzed. The 30 nm ZnO based
devices with native oxygen vacancies showed the best on/off ratio. All of the
devices exhibited dominant Schottky emissions and weaker Poole-Frenkel
conduction mechanisms. Results suggested that the oxygen deficiency was
responsible for the Schottky emission mechanism. Moreover, the compliance
currents of the devices were related to the decreasing power consumption as the
oxygen vacancies increased.
"
0712.0932,"Dimensionality Reduction and Reconstruction using Mirroring Neural
  Networks and Object Recognition based on Reduced Dimension Characteristic
  Vector",cs.CV cs.AI cs.NE,"  In this paper, we present a Mirroring Neural Network architecture to perform
non-linear dimensionality reduction and Object Recognition using a reduced
lowdimensional characteristic vector. In addition to dimensionality reduction,
the network also reconstructs (mirrors) the original high-dimensional input
vector from the reduced low-dimensional data. The Mirroring Neural Network
architecture has more number of processing elements (adalines) in the outer
layers and the least number of elements in the central layer to form a
converging-diverging shape in its configuration. Since this network is able to
reconstruct the original image from the output of the innermost layer (which
contains all the information about the input pattern), these outputs can be
used as object signature to classify patterns. The network is trained to
minimize the discrepancy between actual output and the input by back
propagating the mean squared error from the output layer to the input layer.
After successfully training the network, it can reduce the dimension of input
vectors and mirror the patterns fed to it. The Mirroring Neural Network
architecture gave very good results on various test patterns.
"
0704.1274,Parametric Learning and Monte Carlo Optimization,cs.LG,"  This paper uncovers and explores the close relationship between Monte Carlo
Optimization of a parametrized integral (MCO), Parametric machine-Learning
(PL), and `blackbox' or `oracle'-based optimization (BO). We make four
contributions. First, we prove that MCO is mathematically identical to a broad
class of PL problems. This identity potentially provides a new application
domain for all broadly applicable PL techniques: MCO. Second, we introduce
immediate sampling, a new version of the Probability Collectives (PC) algorithm
for blackbox optimization. Immediate sampling transforms the original BO
problem into an MCO problem. Accordingly, by combining these first two
contributions, we can apply all PL techniques to BO. In our third contribution
we validate this way of improving BO by demonstrating that cross-validation and
bagging improve immediate sampling. Finally, conventional MC and MCO procedures
ignore the relationship between the sample point locations and the associated
values of the integrand; only the values of the integrand at those locations
are considered. We demonstrate that one can exploit the sample location
information using PL techniques, for example by forming a fit of the sample
locations to the associated values of the integrand. This provides an
additional way to apply PL techniques to improve MCO.
"
0704.1190,Topological Properties of Phase Singularities in Wave Fields,physics.geo-ph physics.gen-ph,"  Phase singularities as topological objects of wave fields appear in a variety
of physical, chemical, and biological scenarios. In this paper, by making use
of the $\phi$-mapping topological current theory, we study the topological
properties of the phase singularities in two and three dimensional space in
details. The topological inner structure of the phase singularities are
obtained, and the topological charge of the phase singularities are expressed
by the topological numbers: Hopf indices and Brouwer degrees. Furthermore, the
topological invariant of the closed and knotted phase singularities in three
dimensional space are also discussed in details.
"
0806.4391,Prediction with Expert Advice in Games with Unbounded One-Step Gains,cs.LG cs.AI,"  The games of prediction with expert advice are considered in this paper. We
present some modification of Kalai and Vempala algorithm of following the
perturbed leader for the case of unrestrictedly large one-step gains. We show
that in general case the cumulative gain of any probabilistic prediction
algorithm can be much worse than the gain of some expert of the pool.
Nevertheless, we give the lower bound for this cumulative gain in general case
and construct a universal algorithm which has the optimal performance; we also
prove that in case when one-step gains of experts of the pool have ``limited
deviations'' the performance of our algorithm is close to the performance of
the best expert.
"
0704.2448,Light Logics and Optimal Reduction: Completeness and Complexity,cs.LO cs.PL,"  Typing of lambda-terms in Elementary and Light Affine Logic (EAL, LAL, resp.)
has been studied for two different reasons: on the one hand the evaluation of
typed terms using LAL (EAL, resp.) proof-nets admits a guaranteed polynomial
(elementary, resp.) bound; on the other hand these terms can also be evaluated
by optimal reduction using the abstract version of Lamping's algorithm. The
first reduction is global while the second one is local and asynchronous. We
prove that for LAL (EAL, resp.) typed terms, Lamping's abstract algorithm also
admits a polynomial (elementary, resp.) bound. We also show its soundness and
completeness (for EAL and LAL with type fixpoints), by using a simple geometry
of interaction model (context semantics).
"
0704.0345,A High Robustness and Low Cost Model for Cascading Failures,physics.soc-ph,"  We study numerically the cascading failure problem by using artificially
created scale-free networks and the real network structure of the power grid.
The capacity for a vertex is assigned as a monotonically increasing function of
the load (or the betweenness centrality). Through the use of a simple
functional form with two free parameters, revealed is that it is indeed
possible to make networks more robust while spending less cost. We suggest that
our method to prevent cascade by protecting less vertices is particularly
important for the design of more robust real-world networks to cascading
failures.
"
ao-sci/9502001,"North Atlantic thermohaline circulation predictability in a coupled
  ocean-atmosphere model",ao-sci physics.ao-ph,"  Predictability of the North Atlantic thermohaline circulation (THC)
variability as simulated in the GFDL coupled ocean-atmosphere general
circulation model is established for a set of ensemble experiments. The
ensembles consist of identical oceanic initial conditions underneath a model
atmosphere chosen randomly from the model climatology. This experimental design
is based on the separation in time scales present in the model which motivates
the assumption that the predictability deduced from these ensembles provides an
upper limit to the model's THC predictability. The climatology is taken from a
multi-century model integration whose THC variability has power concentrated at
the 40-60 year time scale. A linear stochastic perspective is shown to be
generally consistent with the ensemble statistics. The linear theory suggests a
natural measure of ensemble predictability as the time at which the ensemble
variance becomes a subjectively defined fraction (0.5 used here) of the
climatological variance. It is furthermore of interest to distinguish
predictability of the rapidly de-correlating portion of the model's THC from
the longer time correlated portion. The rapidly de-correlating portion shows
predictability for $\approx 1.5$ years. The slower portion shows predictability
for $\approx 5-7$ years. The linear stochastic framework provides for the
straightforward construction of an optimal forecast of the model's THC
variability and an understanding of why the optimal forecast is useless beyond
a particular limit.
"
0705.1217,"The Design of a Novel Prismatic Drive for a Three-DOF
  Parallel-Kinematics Machine",cs.RO,"  The design of a novel prismatic drive is reported in this paper. This
transmission is based on Slide-O-Cam, a cam mechanism with multiple rollers
mounted on a common translating follower. The design of Slide-O-Cam was
reported elsewhere. This drive thus provides pure-rolling motion, thereby
reducing the friction of rack-and-pinions and linear drives. Such properties
can be used to design new transmissions for parallel-kinematics machines. In
this paper, this transmission is optimized to replace ball-screws in
Orthoglide, a three-DOF parallel robot optimized for machining applications.
"
0705.4584,"Modeling Epidemic Spread in Synthetic Populations - Virtual Plagues in
  Massively Multiplayer Online Games",cs.CY cs.AI cs.MA,"  A virtual plague is a process in which a behavior-affecting property spreads
among characters in a Massively Multiplayer Online Game (MMOG). The MMOG
individuals constitute a synthetic population, and the game can be seen as a
form of interactive executable model for studying disease spread, albeit of a
very special kind. To a game developer maintaining an MMOG, recognizing,
monitoring, and ultimately controlling a virtual plague is important,
regardless of how it was initiated. The prospect of using tools, methods and
theory from the field of epidemiology to do this seems natural and appealing.
We will address the feasibility of such a prospect, first by considering some
basic measures used in epidemiology, then by pointing out the differences
between real world epidemics and virtual plagues. We also suggest directions
for MMOG developer control through epidemiological modeling. Our aim is
understanding the properties of virtual plagues, rather than trying to
eliminate them or mitigate their effects, as would be in the case of real
infectious disease.
"
0704.2083,Introduction to Arabic Speech Recognition Using CMUSphinx System,cs.CL cs.AI,"  In this paper Arabic was investigated from the speech recognition problem
point of view. We propose a novel approach to build an Arabic Automated Speech
Recognition System (ASR). This system is based on the open source CMU Sphinx-4,
from the Carnegie Mellon University. CMU Sphinx is a large-vocabulary;
speaker-independent, continuous speech recognition system based on discrete
Hidden Markov Models (HMMs). We build a model using utilities from the
OpenSource CMU Sphinx. We will demonstrate the possible adaptability of this
system to Arabic voice recognition.
"
0704.3352,"Theory of weakly damped free-surface flows: a new formulation based on
  potential flow solutions",physics.ao-ph physics.flu-dyn,"  Several theories for weakly damped free-surface flows have been formulated.
In this paper we use the linear approximation to the Navier-Stokes equations to
derive a new set of equations for potential flow which include dissipation due
to viscosity. A viscous correction is added not only to the irrotational
pressure (Bernoulli's equation), but also to the kinematic boundary condition.
The nonlinear Schr\""odinger (NLS) equation that one can derive from the new set
of equations to describe the modulations of weakly nonlinear, weakly damped
deep-water gravity waves turns out to be the classical damped version of the
NLS equation that has been used by many authors without rigorous justification.
"
0801.4623,Passage of small black hole through the Earth. Is it detectable?,hep-ex astro-ph physics.geo-ph,"  We examine the energy losses of a small black hole passing through the Earth,
and in particular, the excitations created in the frequency range accessible to
modern acoustic detectors. The dominating contributions to the effect are due
to the coherent sound radiation of the Cherenkov type and to the conversion of
black hole radiation into sound waves.
"
0705.3895,Towards Understanding the Origin of Genetic Languages,q-bio.GN cs.IT math.IT physics.bio-ph quant-ph,"  Molecular biology is a nanotechnology that works--it has worked for billions
of years and in an amazing variety of circumstances. At its core is a system
for acquiring, processing and communicating information that is universal, from
viruses and bacteria to human beings. Advances in genetics and experience in
designing computers have taken us to a stage where we can understand the
optimisation principles at the root of this system, from the availability of
basic building blocks to the execution of tasks. The languages of DNA and
proteins are argued to be the optimal solutions to the information processing
tasks they carry out. The analysis also suggests simpler predecessors to these
languages, and provides fascinating clues about their origin. Obviously, a
comprehensive unraveling of the puzzle of life would have a lot to say about
what we may design or convert ourselves into.
"
1705.06073,Superfast Line Spectral Estimation,eess.SP cs.IT math.IT stat.AP,"  A number of recent works have proposed to solve the line spectral estimation
problem by applying off-the-grid extensions of sparse estimation techniques.
These methods are preferable over classical line spectral estimation algorithms
because they inherently estimate the model order. However, they all have
computation times which grow at least cubically in the problem size, thus
limiting their practical applicability in cases with large dimensions. To
alleviate this issue, we propose a low-complexity method for line spectral
estimation, which also draws on ideas from sparse estimation. Our method is
based on a Bayesian view of the problem. The signal covariance matrix is shown
to have Toeplitz structure, allowing superfast Toeplitz inversion to be used.
We demonstrate that our method achieves estimation accuracy at least as good as
current methods and that it does so while being orders of magnitudes faster.
"
0808.3746,A game-theoretic version of Oakes' example for randomized forecasting,cs.LG cs.GT,"  Using the game-theoretic framework for probability, Vovk and Shafer. have
shown that it is always possible, using randomization, to make sequential
probability forecasts that pass any countable set of well-behaved statistical
tests. This result generalizes work by other authors, who consider only tests
of calbration.
  We complement this result with a lower bound. We show that Vovk and Shafer's
result is valid only when the forecasts are computed with unrestrictedly
increasing degree of accuracy.
  When some level of discreteness is fixed, we present a game-theoretic
generalization of Oakes' example for randomized forecasting that is a test
failing any given method of deferministic forecasting; originally, this example
was presented for deterministic calibration.
"
0704.1321,"Reversed flow at low frequencies in a microfabricated AC electrokinetic
  pump",physics.flu-dyn,"  Microfluidic chips have been fabricated to study electrokinetic pumping
generated by a low voltage AC signal applied to an asymmetric electrode array.
A measurement procedure has been established and followed carefully resulting
in a high degree of reproducibility of the measurements. Depending on the ionic
concentration as well as the amplitude of the applied voltage, the observed
direction of the DC flow component is either forward or reverse. The impedance
spectrum has been thoroughly measured and analyzed in terms of an equivalent
circuit diagram. Our observations agree qualitatively, but not quantitatively,
with theoretical models published in the literature.
"
0708.4263,Screening of Coulomb Impurities in Graphene,cond-mat.mes-hall cond-mat.mtrl-sci physics.atom-ph,"  We calculate exactly the vacuum polarization charge density in the field of a
subcritical Coulomb impurity, $Z|e|/r$, in graphene. Our analysis is based on
the exact electron Green's function, obtained by using the operator method, and
leads to results that are exact in the parameter $Z\alpha$, where $\alpha$ is
the ""fine structure constant"" of graphene. Taking into account also
electron-electron interactions in the Hartree approximation, we solve the
problem self-consistently in the subcritical regime, where the impurity has an
effective charge $Z_{eff}$, determined by the localized induced charge. We find
that an impurity with bare charge Z=1 remains subcritical, $Z_{eff} \alpha <
1/2$, for any $\alpha$, while impurities with $Z=2,3$ and higher can become
supercritical at certain values of $\alpha$.
"
0704.3356,"Pr\'evention des escarres chez les parapl\'egiques : une nouvelle
  approche par \'electrostimulation linguale",physics.med-ph q-bio.NC,"  Pressure ulcers are recognized as a major health issue in individuals with
spinal cord injuries and new approaches to prevent this pathology are
necessary. An innovative health strategy is being developed through the use of
computer and sensory substitution via the tongue in order to compensate for the
sensory loss in the buttock area for individuals with paraplegia. This sensory
compensation will enable individuals with spinal cord injuries to be aware of a
localized excess of pressure at the skin/seat interface and, consequently, will
enable them to prevent the formation of pressure ulcers by relieving the
cutaneous area of suffering. This work reports an initial evaluation of this
approach and the feasibility of creating an adapted behavior, with a change in
pressure as a response to electro-stimulated information on the tongue.
Obtained during a clinical study in 10 healthy seated subjects, the first
results are encouraging, with 92% success in 100 performed tests. These
results, which have to be completed and validated in the paraplegic population,
may lead to a new approach to education in health to prevent the formation of
pressure ulcers within this population. Keywords: Spinal Cord Injuries,
Pressure Ulcer, Sensory Substitution, Health Education, Biomedical Informatics.
"
0706.0555,"Polarizabilities of Intermediate Sized Lithium Clusters From
  Density-Functional Theory",cond-mat.mtrl-sci physics.atm-clus,"  We present a detailed investigation of static dipole polarizability of
lithium clusters containing up to 22 atoms. We first build a database of
lithium clusters by optimizing several candidate structures for the ground
state geometry for each size. The full polarizability tensor is determined for
about 5-6 isomers of each cluster size using the finite-field method. All
calculations are performed using large Gaussian basis sets, and within the
generalized gradient approximation to the density functional theory, as
implemented in the NRLMOL suite of codes. The average polarizability per atom
varies from 11 to 9 Angstrom^3, within the 8-22 size range and show smoother
decrease with increase in cluster size than the experimental values. While the
average polarizability exhibits a relatively weak dependence on cluster
conformation, significant changes in the degree of anisotropy of the
polarizability tensor are observed. Interestingly, in addition to the expected
even odd (0 and 1 $\mu_B$) magnetic states, our results show several cases
where clusters with an odd number of Li atoms exhibit elevated spin states
(e.g. 3 $\mu_B$).
"
0705.0721,"Zero-variance zero-bias quantum Monte Carlo estimators of the
  spherically and system-averaged pair density",physics.chem-ph cond-mat.mtrl-sci cond-mat.other physics.comp-ph,"  We construct improved quantum Monte Carlo estimators for the spherically- and
system-averaged electron pair density (i.e. the probability density of finding
two electrons separated by a relative distance u), also known as the
spherically-averaged electron position intracule density I(u), using the
general zero-variance zero-bias principle for observables, introduced by
Assaraf and Caffarel. The calculation of I(u) is made vastly more efficient by
replacing the average of the local delta-function operator by the average of a
smooth non-local operator that has several orders of magnitude smaller
variance. These new estimators also reduce the systematic error (or bias) of
the intracule density due to the approximate trial wave function. Used in
combination with the optimization of an increasing number of parameters in
trial Jastrow-Slater wave functions, they allow one to obtain well converged
correlated intracule densities for atoms and molecules. These ideas can be
applied to calculating any pair-correlation function in classical or quantum
Monte Carlo calculations.
"
0705.1136,"Standard forms and entanglement engineering of multimode Gaussian states
  under local operations",quant-ph math.SG physics.optics,"  We investigate the action of local unitary operations on multimode (pure or
mixed) Gaussian states and single out the minimal number of locally invariant
parametres which completely characterise the covariance matrix of such states.
For pure Gaussian states, central resources for continuous-variable quantum
information, we investigate separately the parametre reduction due to the
additional constraint of global purity, and the one following by the
local-unitary freedom. Counting arguments and insights from the phase-space
Schmidt decomposition and in general from the framework of symplectic analysis,
accompany our description of the standard form of pure n-mode Gaussian states.
In particular we clarify why only in pure states with n<=3 modes all the direct
correlations between position and momentum operators can be set to zero by
local unitary operations. For any n, the emerging minimal set of parametres
contains complete information about all forms of entanglement in the
corresponding states. An efficient state engineering scheme (able to encode
direct correlations between position and momentum operators as well) is
proposed to produce entangled multimode Gaussian resources, its number of
optical elements matching the minimal number of locally invariant degrees of
freedom of general pure n-mode Gaussian states. We demonstrate that so-called
""block-diagonal"" Gaussian states, without direct correlations between position
and momentum, are systematically less entangled, on average, than arbitrary
pure Gaussian states.
"
0704.3665,On the Development of Text Input Method - Lessons Learned,cs.CL cs.HC,"  Intelligent Input Methods (IM) are essential for making text entries in many
East Asian scripts, but their application to other languages has not been fully
explored. This paper discusses how such tools can contribute to the development
of computer processing of other oriental languages. We propose a design
philosophy that regards IM as a text service platform, and treats the study of
IM as a cross disciplinary subject from the perspectives of software
engineering, human-computer interaction (HCI), and natural language processing
(NLP). We discuss these three perspectives and indicate a number of possible
future research directions.
"
0704.3228,Characterization of P2P IPTV Traffic: Scaling Analysis,cs.NI cs.MM,"  P2P IPTV applications arise on the Internet and will be massively used in the
future. It is expected that P2P IPTV will contribute to increase the overall
Internet traffic. In this context, it is important to measure the impact of P2P
IPTV on the networks and to characterize this traffic. Dur- ing the 2006 FIFA
World Cup, we performed an extensive measurement campaign. We measured network
traffic generated by broadcasting soc- cer games by the most popular P2P IPTV
applications, namely PPLive, PPStream, SOPCast and TVAnts. From the collected
data, we charac- terized the P2P IPTV traffic structure at different time
scales by using wavelet based transform method. To the best of our knowledge,
this is the first work, which presents a complete multiscale analysis of the
P2P IPTV traffic. Our results show that the scaling properties of the TCP
traffic present periodic behavior whereas the UDP traffic is stationary and
lead to long- range depedency characteristics. For all the applications, the
download traffic has different characteristics than the upload traffic. The
signaling traffic has a significant impact on the download traffic but it has
negligible impact on the upload. Both sides of the traffic and its granularity
has to be taken into account to design accurate P2P IPTV traffic models.
"
0705.1329,Third Order Newton's Method for Zernike Polynomial Zeros,math.NA cs.NA,"  The Zernike radial polynomials are a system of orthogonal polynomials over
the unit interval with weight x. They are used as basis functions in optics to
expand fields over the cross section of circular pupils. To calculate the roots
of Zernike polynomials, we optimize the generic iterative numerical Newton's
Method that iterates on zeros of functions with third order convergence. The
technique is based on rewriting the polynomials as Gauss Hypergeometric
Functions, reduction of second order derivatives to first order derivatives,
and evaluation of some ratios of derivatives by terminating continued
fractions.
  A PARI program and a short table of zeros complete up to polynomials of 40th
order are included.
"
0704.0107,Experimental modeling of physical laws,physics.data-an,"  A physical law is represented by the probability distribution of a measured
variable. The probability density is described by measured data using an
estimator whose kernel is the instrument scattering function. The experimental
information and data redundancy are defined in terms of information entropy.
The model cost function, comprised of data redundancy and estimation error, is
minimized by the creation-annihilation process.
"
0705.1384,Matroid Pathwidth and Code Trellis Complexity,cs.DM cs.IT math.IT,"  We relate the notion of matroid pathwidth to the minimum trellis
state-complexity (which we term trellis-width) of a linear code, and to the
pathwidth of a graph. By reducing from the problem of computing the pathwidth
of a graph, we show that the problem of determining the pathwidth of a
representable matroid is NP-hard. Consequently, the problem of computing the
trellis-width of a linear code is also NP-hard. For a finite field $\F$, we
also consider the class of $\F$-representable matroids of pathwidth at most
$w$, and correspondingly, the family of linear codes over $\F$ with
trellis-width at most $w$. These are easily seen to be minor-closed. Since
these matroids (and codes) have branchwidth at most $w$, a result of Geelen and
Whittle shows that such matroids (and the corresponding codes) are
characterized by finitely many excluded minors. We provide the complete list of
excluded minors for $w=1$, and give a partial list for $w=2$.
"
1704.06571,"Experimental investigations on nucleation, bubble growth, and
  micro-explosion characteristics during the combustion of ethanol/Jet A-1 fuel
  droplets",physics.app-ph physics.chem-ph,"  The combustion characteristics of ethanol/Jet A-1 fuel droplets having three
different proportions of ethanol (10%, 30%, and 50% by vol.) are investigated
in the present study. The large volatility differential between ethanol and Jet
A-1 and the nominal immiscibility of the fuels seem to result in combustion
characteristics that are rather different from our previous work on butanol/Jet
A-1 droplets (miscible blends). Abrupt explosion was facilitated in fuel
droplets comprising lower proportions of ethanol (10%), possibly due to
insufficient nucleation sites inside the droplet and the partially unmixed fuel
mixture. For the fuel droplets containing higher proportions of ethanol (30%
and 50%), micro-explosion occurred through homogeneous nucleation, leading to
the ejection of secondary droplets and subsequent significant reduction in the
overall droplet lifetime. The rate of bubble growth is nearly similar in all
the blends of ethanol; however, the evolution of ethanol vapor bubble is
significantly faster than that of a vapor bubble in the blends of butanol. The
probability of disruptive behavior is considerably higher in ethanol/Jet A-1
blends than that of butanol/Jet A-1 blends. The Sauter mean diameter of the
secondary droplets produced from micro-explosion is larger for blends with a
higher proportion of ethanol. Both abrupt explosion and micro-explosion create
a large-scale distortion of the flame, which surrounds the parent droplet. The
secondary droplets generated from abrupt explosion undergo rapid evaporation
whereas the secondary droplets from micro-explosion carry their individual
flame and evaporate slowly. The growth of vapor bubble was also witnessed in
the secondary droplets, which leads to the further breakup of the droplet
(puffing/micro-explosion).
"
0704.3835,Minimizing Unsatisfaction in Colourful Neighbourhoods,cs.DS cond-mat.dis-nn cs.CC,"  Colouring sparse graphs under various restrictions is a theoretical problem
of significant practical relevance. Here we consider the problem of maximizing
the number of different colours available at the nodes and their
neighbourhoods, given a predetermined number of colours. In the analytical
framework of a tree approximation, carried out at both zero and finite
temperatures, solutions obtained by population dynamics give rise to estimates
of the threshold connectivity for the incomplete to complete transition, which
are consistent with those of existing algorithms. The nature of the transition
as well as the validity of the tree approximation are investigated.
"
0805.2303,Graph Algorithms for Improving Type-Logical Proof Search,cs.CL,"  Proof nets are a graph theoretical representation of proofs in various
fragments of type-logical grammar. In spite of this basis in graph theory,
there has been relatively little attention to the use of graph theoretic
algorithms for type-logical proof search. In this paper we will look at several
ways in which standard graph theoretic algorithms can be used to restrict the
search space. In particular, we will provide an O(n4) algorithm for selecting
an optimal axiom link at any stage in the proof search as well as a O(kn3)
algorithm for selecting the k best proof candidates.
"
0704.1196,"Novel algorithm to calculate hypervolume indicator of Pareto
  approximation set",cs.CG cs.NE,"  Hypervolume indicator is a commonly accepted quality measure for comparing
Pareto approximation set generated by multi-objective optimizers. The best
known algorithm to calculate it for $n$ points in $d$-dimensional space has a
run time of $O(n^{d/2})$ with special data structures. This paper presents a
recursive, vertex-splitting algorithm for calculating the hypervolume indicator
of a set of $n$ non-comparable points in $d>2$ dimensions. It splits out
multiple child hyper-cuboids which can not be dominated by a splitting
reference point. In special, the splitting reference point is carefully chosen
to minimize the number of points in the child hyper-cuboids. The complexity
analysis shows that the proposed algorithm achieves $O((\frac{d}{2})^n)$ time
and $O(dn^2)$ space complexity in the worst case.
"
0705.0819,The Netsukuku network topology,cs.NI,"  In this document, we describe the fractal structure of the Netsukuku
topology. Moreover, we show how it is possible to use the QSPN v2 on the high
levels of the fractal.
"
